No.;Time;;;;;;Time 2;Time 1;Delay;;;Delay 1;Delay 2;Jitter
1758;7,998611;;;;;;8,005054;7,998611;0,006443;;;0,001306;0,005137;0,003831
1759;8,005054;;;;;;8,010191;8,005054;0,005137;;;0,004511;0,000626;-0,003885
1760;8,010191;;;;;;8,010817;8,010191;0,000626;;;0,000267;0,000359;9,2E-05
1761;8,010817;;;;;;8,011176;8,010817;0,000359;;;-0,000221;0,00058;0,000801
1762;8,011176;;;;;;8,011756;8,011176;0,00058;;;0,000128;0,000452;0,000324
1763;8,011756;;;;;;8,012208;8,011756;0,000452;;;1,8E-05;0,000434;0,000416
1764;8,012208;;;;;;8,012642;8,012208;0,000434;;;0,00033;0,000104;-0,000226
1765;8,012642;;;;;;8,012746;8,012642;0,000104;;;0,000104;0;-0,000104
1766;8,012746;;;;;;8,012746;8,012746;0;;;0;0;0
1767;8,012746;;;;;;8,012746;8,012746;0;;;-9,3E-05;9,3E-05;0,000186
1768;8,012746;;;;;;8,012839;8,012746;9,3E-05;;;-0,001991;0,002084;0,004075
1769;8,012839;;;;;;8,014923;8,012839;0,002084;;;0,001489;0,000595;-0,000894
1770;8,014923;;;;;;8,015518;8,014923;0,000595;;;0,000269;0,000326;5,7E-05
1771;8,015518;;;;;;8,015844;8,015518;0,000326;;;-0,002176;0,002502;0,004678
1772;8,015844;;;;;;8,018346;8,015844;0,002502;;;0,001985;0,000517;-0,001468
1773;8,018346;;;;;;8,018863;8,018346;0,000517;;;0,000129;0,000388;0,000259
1774;8,018863;;;;;;8,019251;8,018863;0,000388;;;0,000134;0,000254;0,00012
1775;8,019251;;;;;;8,019505;8,019251;0,000254;;;0,000157;9,7E-05;-6E-05
1776;8,019505;;;;;;8,019602;8,019505;9,7E-05;;;-1,4E-05;0,000111;0,000125
1777;8,019602;;;;;;8,019713;8,019602;0,000111;;;2,1E-05;9E-05;6,9E-05
1778;8,019713;;;;;;8,019803;8,019713;9E-05;;;-0,007699;0,007789;0,015488
1779;8,019803;;;;;;8,027592;8,019803;0,007789;;;0,007613;0,000176;-0,007437
1780;8,027592;;;;;;8,027768;8,027592;0,000176;;;6,5E-05;0,000111;4,6E-05
1781;8,027768;;;;;;8,027879;8,027768;0,000111;;;0,000111;0;-0,000111
1782;8,027879;;;;;;8,027879;8,027879;0;;;0;0;0
1783;8,027879;;;;;;8,027879;8,027879;0;;;-8,3E-05;8,3E-05;0,000166
1784;8,027879;;;;;;8,027962;8,027879;8,3E-05;;;8,3E-05;0;-8,3E-05
1785;8,027962;;;;;;8,027962;8,027962;0;;;-0,000103;0,000103;0,000206
1786;8,027962;;;;;;8,028065;8,027962;0,000103;;;0,000103;0;-0,000103
1787;8,028065;;;;;;8,028065;8,028065;0;;;0;0;0
1788;8,028065;;;;;;8,028065;8,028065;0;;;0;0;0
1789;8,028065;;;;;;8,028065;8,028065;0;;;-6,4E-05;6,4E-05;0,000128
1790;8,028065;;;;;;8,028129;8,028065;6,4E-05;;;6,4E-05;0;-6,4E-05
1791;8,028129;;;;;;8,028129;8,028129;0;;;-6,8E-05;6,8E-05;0,000136
1792;8,028129;;;;;;8,028197;8,028129;6,8E-05;;;6,8E-05;0;-6,8E-05
1793;8,028197;;;;;;8,028197;8,028197;0;;;0;0;0
1794;8,028197;;;;;;8,028197;8,028197;0;;;0;0;0
1795;8,028197;;;;;;8,028197;8,028197;0;;;0;0;0
1796;8,028197;;;;;;8,028197;8,028197;0;;;0;0;0
1797;8,028197;;;;;;8,028197;8,028197;0;;;0;0;0
1798;8,028197;;;;;;8,028197;8,028197;0;;;0;0;0
1799;8,028197;;;;;;8,028197;8,028197;0;;;-0,000108;0,000108;0,000216
1800;8,028197;;;;;;8,028305;8,028197;0,000108;;;0,000108;0;-0,000108
1801;8,028305;;;;;;8,028305;8,028305;0;;;0;0;0
1802;8,028305;;;;;;8,028305;8,028305;0;;;0;0;0
1803;8,028305;;;;;;8,028305;8,028305;0;;;0;0;0
1804;8,028305;;;;;;8,028305;8,028305;0;;;0;0;0
1805;8,028305;;;;;;8,028305;8,028305;0;;;0;0;0
1806;8,028305;;;;;;8,028305;8,028305;0;;;0;0;0
1807;8,028305;;;;;;8,028305;8,028305;0;;;-8,4E-05;8,4E-05;0,000168
1808;8,028305;;;;;;8,028389;8,028305;8,4E-05;;;8,4E-05;0;-8,4E-05
1809;8,028389;;;;;;8,028389;8,028389;0;;;0;0;0
1810;8,028389;;;;;;8,028389;8,028389;0;;;-5,2E-05;5,2E-05;0,000104
1811;8,028389;;;;;;8,028441;8,028389;5,2E-05;;;5,2E-05;0;-5,2E-05
1812;8,028441;;;;;;8,028441;8,028441;0;;;0;0;0
1813;8,028441;;;;;;8,028441;8,028441;0;;;0;0;0
1814;8,028441;;;;;;8,028441;8,028441;0;;;0;0;0
1815;8,028441;;;;;;8,028441;8,028441;0;;;0;0;0
1816;8,028441;;;;;;8,028441;8,028441;0;;;0;0;0
1817;8,028441;;;;;;8,028441;8,028441;0;;;0;0;0
1818;8,028441;;;;;;8,028441;8,028441;0;;;0;0;0
1819;8,028441;;;;;;8,028441;8,028441;0;;;-0,000285;0,000285;0,00057
1820;8,028441;;;;;;8,028726;8,028441;0,000285;;;-1,7E-05;0,000302;0,000319
1821;8,028726;;;;;;8,029028;8,028726;0,000302;;;-4,6E-05;0,000348;0,000394
1822;8,029028;;;;;;8,029376;8,029028;0,000348;;;-7,5E-05;0,000423;0,000498
1823;8,029376;;;;;;8,029799;8,029376;0,000423;;;-0,0062;0,006623;0,012823
1824;8,029799;;;;;;8,036422;8,029799;0,006623;;;0,006623;0;-0,006623
1825;8,036422;;;;;;8,036422;8,036422;0;;;0;0;0
1826;8,036422;;;;;;8,036422;8,036422;0;;;0;0;0
1827;8,036422;;;;;;8,036422;8,036422;0;;;0;0;0
1828;8,036422;;;;;;8,036422;8,036422;0;;;0;0;0
1829;8,036422;;;;;;8,036422;8,036422;0;;;0;0;0
1830;8,036422;;;;;;8,036422;8,036422;0;;;0;0;0
1831;8,036422;;;;;;8,036422;8,036422;0;;;-0,000221;0,000221;0,000442
1832;8,036422;;;;;;8,036643;8,036422;0,000221;;;0,000221;0;-0,000221
1833;8,036643;;;;;;8,036643;8,036643;0;;;-6,7E-05;6,7E-05;0,000134
1834;8,036643;;;;;;8,03671;8,036643;6,7E-05;;;6,7E-05;0;-6,7E-05
1835;8,03671;;;;;;8,03671;8,03671;0;;;0;0;0
1836;8,03671;;;;;;8,03671;8,03671;0;;;0;0;0
1837;8,03671;;;;;;8,03671;8,03671;0;;;0;0;0
1838;8,03671;;;;;;8,03671;8,03671;0;;;0;0;0
1839;8,03671;;;;;;8,03671;8,03671;0;;;-0,000119;0,000119;0,000238
1840;8,03671;;;;;;8,036829;8,03671;0,000119;;;0,000119;0;-0,000119
1841;8,036829;;;;;;8,036829;8,036829;0;;;0;0;0
1842;8,036829;;;;;;8,036829;8,036829;0;;;0;0;0
1843;8,036829;;;;;;8,036829;8,036829;0;;;0;0;0
1844;8,036829;;;;;;8,036829;8,036829;0;;;0;0;0
1845;8,036829;;;;;;8,036829;8,036829;0;;;0;0;0
1846;8,036829;;;;;;8,036829;8,036829;0;;;0;0;0
1847;8,036829;;;;;;8,036829;8,036829;0;;;0;0;0
1848;8,036829;;;;;;8,036829;8,036829;0;;;0;0;0
1849;8,036829;;;;;;8,036829;8,036829;0;;;0;0;0
1850;8,036829;;;;;;8,036829;8,036829;0;;;0;0;0
1851;8,036829;;;;;;8,036829;8,036829;0;;;-0,000765;0,000765;0,00153
1852;8,036829;;;;;;8,037594;8,036829;0,000765;;;0,000765;0;-0,000765
1853;8,037594;;;;;;8,037594;8,037594;0;;;0;0;0
1854;8,037594;;;;;;8,037594;8,037594;0;;;0;0;0
1855;8,037594;;;;;;8,037594;8,037594;0;;;0;0;0
1856;8,037594;;;;;;8,037594;8,037594;0;;;0;0;0
1857;8,037594;;;;;;8,037594;8,037594;0;;;0;0;0
1858;8,037594;;;;;;8,037594;8,037594;0;;;-0,005826;0,005826;0,011652
1859;8,037594;;;;;;8,04342;8,037594;0,005826;;;0,005093;0,000733;-0,00436
1860;8,04342;;;;;;8,044153;8,04342;0,000733;;;0,000421;0,000312;-0,000109
1861;8,044153;;;;;;8,044465;8,044153;0,000312;;;-0,002382;0,002694;0,005076
1862;8,044465;;;;;;8,047159;8,044465;0,002694;;;0,002591;0,000103;-0,002488
1863;8,047159;;;;;;8,047262;8,047159;0,000103;;;0,000103;0;-0,000103
1864;8,047262;;;;;;8,047262;8,047262;0;;;0;0;0
1865;8,047262;;;;;;8,047262;8,047262;0;;;0;0;0
1866;8,047262;;;;;;8,047262;8,047262;0;;;0;0;0
1867;8,047262;;;;;;8,047262;8,047262;0;;;0;0;0
1868;8,047262;;;;;;8,047262;8,047262;0;;;0;0;0
1869;8,047262;;;;;;8,047262;8,047262;0;;;0;0;0
1870;8,047262;;;;;;8,047262;8,047262;0;;;0;0;0
1871;8,047262;;;;;;8,047262;8,047262;0;;;-0,000311;0,000311;0,000622
1872;8,047262;;;;;;8,047573;8,047262;0,000311;;;0,00017;0,000141;-2,9E-05
1873;8,047573;;;;;;8,047714;8,047573;0,000141;;;0,000141;0;-0,000141
1874;8,047714;;;;;;8,047714;8,047714;0;;;0;0;0
1875;8,047714;;;;;;8,047714;8,047714;0;;;0;0;0
1876;8,047714;;;;;;8,047714;8,047714;0;;;0;0;0
1877;8,047714;;;;;;8,047714;8,047714;0;;;0;0;0
1878;8,047714;;;;;;8,047714;8,047714;0;;;0;0;0
1879;8,047714;;;;;;8,047714;8,047714;0;;;-0,000211;0,000211;0,000422
1880;8,047714;;;;;;8,047925;8,047714;0,000211;;;0,000211;0;-0,000211
1881;8,047925;;;;;;8,047925;8,047925;0;;;0;0;0
1882;8,047925;;;;;;8,047925;8,047925;0;;;0;0;0
1883;8,047925;;;;;;8,047925;8,047925;0;;;0;0;0
1884;8,047925;;;;;;8,047925;8,047925;0;;;0;0;0
1885;8,047925;;;;;;8,047925;8,047925;0;;;0;0;0
1886;8,047925;;;;;;8,047925;8,047925;0;;;0;0;0
1887;8,047925;;;;;;8,047925;8,047925;0;;;0;0;0
1888;8,047925;;;;;;8,047925;8,047925;0;;;0;0;0
1889;8,047925;;;;;;8,047925;8,047925;0;;;-0,000197;0,000197;0,000394
1890;8,047925;;;;;;8,048122;8,047925;0,000197;;;0,000197;0;-0,000197
1891;8,048122;;;;;;8,048122;8,048122;0;;;0;0;0
1892;8,048122;;;;;;8,048122;8,048122;0;;;0;0;0
1893;8,048122;;;;;;8,048122;8,048122;0;;;0;0;0
1894;8,048122;;;;;;8,048122;8,048122;0;;;0;0;0
1895;8,048122;;;;;;8,048122;8,048122;0;;;0;0;0
1896;8,048122;;;;;;8,048122;8,048122;0;;;0;0;0
1897;8,048122;;;;;;8,048122;8,048122;0;;;0;0;0
1898;8,048122;;;;;;8,048122;8,048122;0;;;0;0;0
1899;8,048122;;;;;;8,048122;8,048122;0;;;-0,000596;0,000596;0,001192
1900;8,048122;;;;;;8,048718;8,048122;0,000596;;;0,000299;0,000297;-2E-06
1901;8,048718;;;;;;8,049015;8,048718;0,000297;;;-1,8E-05;0,000315;0,000333
1902;8,049015;;;;;;8,04933;8,049015;0,000315;;;-0,000323;0,000638;0,000961
1903;8,04933;;;;;;8,049968;8,04933;0,000638;;;0,000638;0;-0,000638
1904;8,049968;;;;;;8,049968;8,049968;0;;;0;0;0
1905;8,049968;;;;;;8,049968;8,049968;0;;;0;0;0
1906;8,049968;;;;;;8,049968;8,049968;0;;;0;0;0
1907;8,049968;;;;;;8,049968;8,049968;0;;;0;0;0
1908;8,049968;;;;;;8,049968;8,049968;0;;;0;0;0
1909;8,049968;;;;;;8,049968;8,049968;0;;;0;0;0
1910;8,049968;;;;;;8,049968;8,049968;0;;;-0,000193;0,000193;0,000386
1911;8,049968;;;;;;8,050161;8,049968;0,000193;;;0,000193;0;-0,000193
1912;8,050161;;;;;;8,050161;8,050161;0;;;-0,000323;0,000323;0,000646
1913;8,050161;;;;;;8,050484;8,050161;0,000323;;;-0,00721;0,007533;0,014743
1914;8,050484;;;;;;8,058017;8,050484;0,007533;;;0,005364;0,002169;-0,003195
1915;8,058017;;;;;;8,060186;8,058017;0,002169;;;-0,07506;0,077229;0,152289
1916;8,060186;;;;;;8,137415;8,060186;0,077229;;;0,068935;0,008294;-0,060641
1917;8,137415;;;;;;8,145709;8,137415;0,008294;;;0,007679;0,000615;-0,007064
1918;8,145709;;;;;;8,146324;8,145709;0,000615;;;0,00022;0,000395;0,000175
1919;8,146324;;;;;;8,146719;8,146324;0,000395;;;-0,003219;0,003614;0,006833
1920;8,146719;;;;;;8,150333;8,146719;0,003614;;;-0,004266;0,00788;0,012146
1921;8,150333;;;;;;8,158213;8,150333;0,00788;;;0,004757;0,003123;-0,001634
1922;8,158213;;;;;;8,161336;8,158213;0,003123;;;-0,003845;0,006968;0,010813
1923;8,161336;;;;;;8,168304;8,161336;0,006968;;;0,00674;0,000228;-0,006512
1924;8,168304;;;;;;8,168532;8,168304;0,000228;;;7E-05;0,000158;8,8E-05
1925;8,168532;;;;;;8,16869;8,168532;0,000158;;;0,000158;0;-0,000158
1926;8,16869;;;;;;8,16869;8,16869;0;;;0;0;0
1927;8,16869;;;;;;8,16869;8,16869;0;;;0;0;0
1928;8,16869;;;;;;8,16869;8,16869;0;;;0;0;0
1929;8,16869;;;;;;8,16869;8,16869;0;;;0;0;0
1930;8,16869;;;;;;8,16869;8,16869;0;;;0;0;0
1931;8,16869;;;;;;8,16869;8,16869;0;;;0;0;0
1932;8,16869;;;;;;8,16869;8,16869;0;;;-0,000179;0,000179;0,000358
1933;8,16869;;;;;;8,168869;8,16869;0,000179;;;0,000179;0;-0,000179
1934;8,168869;;;;;;8,168869;8,168869;0;;;0;0;0
1935;8,168869;;;;;;8,168869;8,168869;0;;;0;0;0
1936;8,168869;;;;;;8,168869;8,168869;0;;;0;0;0
1937;8,168869;;;;;;8,168869;8,168869;0;;;0;0;0
1938;8,168869;;;;;;8,168869;8,168869;0;;;-9,2E-05;9,2E-05;0,000184
1939;8,168869;;;;;;8,168961;8,168869;9,2E-05;;;-0,008576;0,008668;0,017244
1940;8,168961;;;;;;8,177629;8,168961;0,008668;;;0,00855;0,000118;-0,008432
1941;8,177629;;;;;;8,177747;8,177629;0,000118;;;7,8E-05;4E-05;-3,8E-05
1942;8,177747;;;;;;8,177787;8,177747;4E-05;;;4E-06;3,6E-05;3,2E-05
1943;8,177787;;;;;;8,177823;8,177787;3,6E-05;;;-0,000919;0,000955;0,001874
1944;8,177823;;;;;;8,178778;8,177823;0,000955;;;6,9E-05;0,000886;0,000817
1945;8,178778;;;;;;8,179664;8,178778;0,000886;;;-0,000341;0,001227;0,001568
1946;8,179664;;;;;;8,180891;8,179664;0,001227;;;-0,000419;0,001646;0,002065
1947;8,180891;;;;;;8,182537;8,180891;0,001646;;;0,00033;0,001316;0,000986
1948;8,182537;;;;;;8,183853;8,182537;0,001316;;;0,000591;0,000725;0,000134
1949;8,183853;;;;;;8,184578;8,183853;0,000725;;;0,000629;9,6E-05;-0,000533
1950;8,184578;;;;;;8,184674;8,184578;9,6E-05;;;-0,005617;0,005713;0,01133
1951;8,184674;;;;;;8,190387;8,184674;0,005713;;;0,003982;0,001731;-0,002251
1952;8,190387;;;;;;8,192118;8,190387;0,001731;;;4,2E-05;0,001689;0,001647
1953;8,192118;;;;;;8,193807;8,192118;0,001689;;;0,000791;0,000898;0,000107
1954;8,193807;;;;;;8,194705;8,193807;0,000898;;;0,000776;0,000122;-0,000654
1955;8,194705;;;;;;8,194827;8,194705;0,000122;;;-0,00168;0,001802;0,003482
1956;8,194827;;;;;;8,196629;8,194827;0,001802;;;0,001592;0,00021;-0,001382
1957;8,196629;;;;;;8,196839;8,196629;0,00021;;;-0,001321;0,001531;0,002852
1958;8,196839;;;;;;8,19837;8,196839;0,001531;;;-0,000953;0,002484;0,003437
1959;8,19837;;;;;;8,200854;8,19837;0,002484;;;0,001975;0,000509;-0,001466
1960;8,200854;;;;;;8,201363;8,200854;0,000509;;;-0,00618;0,006689;0,012869
1961;8,201363;;;;;;8,208052;8,201363;0,006689;;;0,005057;0,001632;-0,003425
1962;8,208052;;;;;;8,209684;8,208052;0,001632;;;0,001074;0,000558;-0,000516
1963;8,209684;;;;;;8,210242;8,209684;0,000558;;;0,000452;0,000106;-0,000346
1964;8,210242;;;;;;8,210348;8,210242;0,000106;;;-0,000259;0,000365;0,000624
1965;8,210348;;;;;;8,210713;8,210348;0,000365;;;-0,011088;0,011453;0,022541
1966;8,210713;;;;;;8,222166;8,210713;0,011453;;;0,011278;0,000175;-0,011103
1967;8,222166;;;;;;8,222341;8,222166;0,000175;;;9,4E-05;8,1E-05;-1,3E-05
1968;8,222341;;;;;;8,222422;8,222341;8,1E-05;;;3,9E-05;4,2E-05;3E-06
1969;8,222422;;;;;;8,222464;8,222422;4,2E-05;;;-1,4E-05;5,6E-05;7E-05
1970;8,222464;;;;;;8,22252;8,222464;5,6E-05;;;5,6E-05;0;-5,6E-05
1971;8,22252;;;;;;8,22252;8,22252;0;;;0;0;0
1972;8,22252;;;;;;8,22252;8,22252;0;;;0;0;0
1973;8,22252;;;;;;8,22252;8,22252;0;;;0;0;0
1974;8,22252;;;;;;8,22252;8,22252;0;;;-0,000125;0,000125;0,00025
1975;8,22252;;;;;;8,222645;8,22252;0,000125;;;4,8E-05;7,7E-05;2,9E-05
1976;8,222645;;;;;;8,222722;8,222645;7,7E-05;;;7,7E-05;0;-7,7E-05
1977;8,222722;;;;;;8,222722;8,222722;0;;;0;0;0
1978;8,222722;;;;;;8,222722;8,222722;0;;;0;0;0
1979;8,222722;;;;;;8,222722;8,222722;0;;;0;0;0
1980;8,222722;;;;;;8,222722;8,222722;0;;;0;0;0
1981;8,222722;;;;;;8,222722;8,222722;0;;;0;0;0
1982;8,222722;;;;;;8,222722;8,222722;0;;;0;0;0
1983;8,222722;;;;;;8,222722;8,222722;0;;;0;0;0
1984;8,222722;;;;;;8,222722;8,222722;0;;;0;0;0
1985;8,222722;;;;;;8,222722;8,222722;0;;;0;0;0
1986;8,222722;;;;;;8,222722;8,222722;0;;;0;0;0
1987;8,222722;;;;;;8,222722;8,222722;0;;;0;0;0
1988;8,222722;;;;;;8,222722;8,222722;0;;;0;0;0
1989;8,222722;;;;;;8,222722;8,222722;0;;;0;0;0
1990;8,222722;;;;;;8,222722;8,222722;0;;;-0,001132;0,001132;0,002264
1991;8,222722;;;;;;8,223854;8,222722;0,001132;;;0,001132;0;-0,001132
1992;8,223854;;;;;;8,223854;8,223854;0;;;0;0;0
1993;8,223854;;;;;;8,223854;8,223854;0;;;0;0;0
1994;8,223854;;;;;;8,223854;8,223854;0;;;0;0;0
1995;8,223854;;;;;;8,223854;8,223854;0;;;0;0;0
1996;8,223854;;;;;;8,223854;8,223854;0;;;0;0;0
1997;8,223854;;;;;;8,223854;8,223854;0;;;0;0;0
1998;8,223854;;;;;;8,223854;8,223854;0;;;0;0;0
1999;8,223854;;;;;;8,223854;8,223854;0;;;0;0;0
2000;8,223854;;;;;;8,223854;8,223854;0;;;-0,000161;0,000161;0,000322
2001;8,223854;;;;;;8,224015;8,223854;0,000161;;;0,000161;0;-0,000161
2002;8,224015;;;;;;8,224015;8,224015;0;;;0;0;0
2003;8,224015;;;;;;8,224015;8,224015;0;;;0;0;0
2004;8,224015;;;;;;8,224015;8,224015;0;;;0;0;0
2005;8,224015;;;;;;8,224015;8,224015;0;;;-7,6E-05;7,6E-05;0,000152
2006;8,224015;;;;;;8,224091;8,224015;7,6E-05;;;-0,000285;0,000361;0,000646
2007;8,224091;;;;;;8,224452;8,224091;0,000361;;;-0,000237;0,000598;0,000835
2008;8,224452;;;;;;8,22505;8,224452;0,000598;;;0,00031;0,000288;-2,2E-05
2009;8,22505;;;;;;8,225338;8,22505;0,000288;;;-3,5E-05;0,000323;0,000358
2010;8,225338;;;;;;8,225661;8,225338;0,000323;;;-0,000171;0,000494;0,000665
2011;8,225661;;;;;;8,226155;8,225661;0,000494;;;-8,7E-05;0,000581;0,000668
2012;8,226155;;;;;;8,226736;8,226155;0,000581;;;7E-05;0,000511;0,000441
2013;8,226736;;;;;;8,227247;8,226736;0,000511;;;-0,002682;0,003193;0,005875
2014;8,227247;;;;;;8,23044;8,227247;0,003193;;;-0,001307;0,0045;0,005807
2015;8,23044;;;;;;8,23494;8,23044;0,0045;;;0,0045;0;-0,0045
2016;8,23494;;;;;;8,23494;8,23494;0;;;0;0;0
2017;8,23494;;;;;;8,23494;8,23494;0;;;0;0;0
2018;8,23494;;;;;;8,23494;8,23494;0;;;0;0;0
2019;8,23494;;;;;;8,23494;8,23494;0;;;0;0;0
2020;8,23494;;;;;;8,23494;8,23494;0;;;0;0;0
2021;8,23494;;;;;;8,23494;8,23494;0;;;0;0;0
2022;8,23494;;;;;;8,23494;8,23494;0;;;0;0;0
2023;8,23494;;;;;;8,23494;8,23494;0;;;0;0;0
2024;8,23494;;;;;;8,23494;8,23494;0;;;-0,000195;0,000195;0,00039
2025;8,23494;;;;;;8,235135;8,23494;0,000195;;;0,000195;0;-0,000195
2026;8,235135;;;;;;8,235135;8,235135;0;;;0;0;0
2027;8,235135;;;;;;8,235135;8,235135;0;;;0;0;0
2028;8,235135;;;;;;8,235135;8,235135;0;;;0;0;0
2029;8,235135;;;;;;8,235135;8,235135;0;;;-7,8E-05;7,8E-05;0,000156
2030;8,235135;;;;;;8,235213;8,235135;7,8E-05;;;2,6E-05;5,2E-05;2,6E-05
2031;8,235213;;;;;;8,235265;8,235213;5,2E-05;;;5,2E-05;0;-5,2E-05
2032;8,235265;;;;;;8,235265;8,235265;0;;;0;0;0
2033;8,235265;;;;;;8,235265;8,235265;0;;;0;0;0
2034;8,235265;;;;;;8,235265;8,235265;0;;;0;0;0
2035;8,235265;;;;;;8,235265;8,235265;0;;;0;0;0
2036;8,235265;;;;;;8,235265;8,235265;0;;;0;0;0
2037;8,235265;;;;;;8,235265;8,235265;0;;;0;0;0
2038;8,235265;;;;;;8,235265;8,235265;0;;;0;0;0
2039;8,235265;;;;;;8,235265;8,235265;0;;;0;0;0
2040;8,235265;;;;;;8,235265;8,235265;0;;;0;0;0
2041;8,235265;;;;;;8,235265;8,235265;0;;;0;0;0
2042;8,235265;;;;;;8,235265;8,235265;0;;;0;0;0
2043;8,235265;;;;;;8,235265;8,235265;0;;;0;0;0
2044;8,235265;;;;;;8,235265;8,235265;0;;;0;0;0
2045;8,235265;;;;;;8,235265;8,235265;0;;;-0,000138;0,000138;0,000276
2046;8,235265;;;;;;8,235403;8,235265;0,000138;;;9,6E-05;4,2E-05;-5,4E-05
2047;8,235403;;;;;;8,235445;8,235403;4,2E-05;;;4,2E-05;0;-4,2E-05
2048;8,235445;;;;;;8,235445;8,235445;0;;;0;0;0
2049;8,235445;;;;;;8,235445;8,235445;0;;;0;0;0
2050;8,235445;;;;;;8,235445;8,235445;0;;;0;0;0
2051;8,235445;;;;;;8,235445;8,235445;0;;;0;0;0
2052;8,235445;;;;;;8,235445;8,235445;0;;;0;0;0
2053;8,235445;;;;;;8,235445;8,235445;0;;;0;0;0
2054;8,235445;;;;;;8,235445;8,235445;0;;;0;0;0
2055;8,235445;;;;;;8,235445;8,235445;0;;;0;0;0
2056;8,235445;;;;;;8,235445;8,235445;0;;;0;0;0
2057;8,235445;;;;;;8,235445;8,235445;0;;;0;0;0
2058;8,235445;;;;;;8,235445;8,235445;0;;;0;0;0
2059;8,235445;;;;;;8,235445;8,235445;0;;;0;0;0
2060;8,235445;;;;;;8,235445;8,235445;0;;;0;0;0
2061;8,235445;;;;;;8,235445;8,235445;0;;;-0,00013;0,00013;0,00026
2062;8,235445;;;;;;8,235575;8,235445;0,00013;;;-0,000314;0,000444;0,000758
2063;8,235575;;;;;;8,236019;8,235575;0,000444;;;-0,001906;0,00235;0,004256
2064;8,236019;;;;;;8,238369;8,236019;0,00235;;;0,002268;8,2E-05;-0,002186
2065;8,238369;;;;;;8,238451;8,238369;8,2E-05;;;8,2E-05;0;-8,2E-05
2066;8,238451;;;;;;8,238451;8,238451;0;;;0;0;0
2067;8,238451;;;;;;8,238451;8,238451;0;;;0;0;0
2068;8,238451;;;;;;8,238451;8,238451;0;;;0;0;0
2069;8,238451;;;;;;8,238451;8,238451;0;;;0;0;0
2070;8,238451;;;;;;8,238451;8,238451;0;;;0;0;0
2071;8,238451;;;;;;8,238451;8,238451;0;;;0;0;0
2072;8,238451;;;;;;8,238451;8,238451;0;;;0;0;0
2073;8,238451;;;;;;8,238451;8,238451;0;;;0;0;0
2074;8,238451;;;;;;8,238451;8,238451;0;;;-0,00023;0,00023;0,00046
2075;8,238451;;;;;;8,238681;8,238451;0,00023;;;0,00023;0;-0,00023
2076;8,238681;;;;;;8,238681;8,238681;0;;;0;0;0
2077;8,238681;;;;;;8,238681;8,238681;0;;;0;0;0
2078;8,238681;;;;;;8,238681;8,238681;0;;;0;0;0
2079;8,238681;;;;;;8,238681;8,238681;0;;;-9,7E-05;9,7E-05;0,000194
2080;8,238681;;;;;;8,238778;8,238681;9,7E-05;;;-0,00179;0,001887;0,003677
2081;8,238778;;;;;;8,240665;8,238778;0,001887;;;0,001314;0,000573;-0,000741
2082;8,240665;;;;;;8,241238;8,240665;0,000573;;;0,000281;0,000292;1,1E-05
2083;8,241238;;;;;;8,24153;8,241238;0,000292;;;-3,7E-05;0,000329;0,000366
2084;8,24153;;;;;;8,241859;8,24153;0,000329;;;-0,000379;0,000708;0,001087
2085;8,241859;;;;;;8,242567;8,241859;0,000708;;;0,000327;0,000381;5,4E-05
2086;8,242567;;;;;;8,242948;8,242567;0,000381;;;-0,00016;0,000541;0,000701
2087;8,242948;;;;;;8,243489;8,242948;0,000541;;;0,000541;0;-0,000541
2088;8,243489;;;;;;8,243489;8,243489;0;;;0;0;0
2089;8,243489;;;;;;8,243489;8,243489;0;;;0;0;0
2090;8,243489;;;;;;8,243489;8,243489;0;;;0;0;0
2091;8,243489;;;;;;8,243489;8,243489;0;;;0;0;0
2092;8,243489;;;;;;8,243489;8,243489;0;;;0;0;0
2093;8,243489;;;;;;8,243489;8,243489;0;;;0;0;0
2094;8,243489;;;;;;8,243489;8,243489;0;;;-0,001032;0,001032;0,002064
2095;8,243489;;;;;;8,244521;8,243489;0,001032;;;-0,004103;0,005135;0,009238
2096;8,244521;;;;;;8,249656;8,244521;0,005135;;;-0,01384;0,018975;0,032815
2097;8,249656;;;;;;8,268631;8,249656;0,018975;;;0,009852;0,009123;-0,000729
2098;8,268631;;;;;;8,277754;8,268631;0,009123;;;-0,005964;0,015087;0,021051
2099;8,277754;;;;;;8,292841;8,277754;0,015087;;;-0,073244;0,088331;0,161575
2100;8,292841;;;;;;8,381172;8,292841;0,088331;;;0,058585;0,029746;-0,028839
2101;8,381172;;;;;;8,410918;8,381172;0,029746;;;0,021735;0,008011;-0,013724
2102;8,410918;;;;;;8,418929;8,410918;0,008011;;;0,00789;0,000121;-0,007769
2103;8,418929;;;;;;8,41905;8,418929;0,000121;;;-0,000604;0,000725;0,001329
2104;8,41905;;;;;;8,419775;8,41905;0,000725;;;-0,000517;0,001242;0,001759
2105;8,419775;;;;;;8,421017;8,419775;0,001242;;;-0,005014;0,006256;0,01127
2106;8,421017;;;;;;8,427273;8,421017;0,006256;;;-0,035769;0,042025;0,077794
2107;8,427273;;;;;;8,469298;8,427273;0,042025;;;-0,15238;0,194405;0,346785
2108;8,469298;;;;;;8,663703;8,469298;0,194405;;;0,189477;0,004928;-0,184549
2109;8,663703;;;;;;8,668631;8,663703;0,004928;;;-0,000157;0,005085;0,005242
